NN,MLP1,SVML,C4.5,Logistic,CAWPE-S
0.244463 ,174.44696,42.182895,3.448229,31.706643,3147.896883
0.257192 ,162.834244,34.143782,4.178597,52.554535,3188.681459
0.246453 ,170.657768,57.6317,4.329315,36.004589,3173.991383
0.249934 ,164.787634,57.844204,3.529287,32.286795,3466.961845
0.301363 ,162.583179,91.374433,3.031991,32.789333,3426.506358
0.268848 ,157.415638,41.781157,3.6211,43.117266,2760.075234
0.395857 ,185.991119,36.445681,8.562967,42.841851,2826.418931
0.271229 ,157.390247,36.642509,6.027284,33.855222,2822.495372
0.29054 ,172.581201,41.209406,2.812252,36.530995,3038.179118
0.270657 ,173.037642,32.827205,4.412401,15.642198,3215.713483
0.291785 ,165.679998,37.343445,6.455742,37.24601,3723.826867
0.331115 ,163.108581,35.725018,2.897188,24.040477,3797.636957
0.760221 ,156.24928,90.440468,3.96225,36.844342,2819.157213
0.208507 ,154.91464,17.414957,2.253815,17.695513,2417.66997
0.217978 ,149.990064,15.498924,2.294575,6.036217,2662.767842
0.194711 ,176.705594,9.80312,1.7827730000000002,8.362151,2447.419259
0.211977 ,161.882076,13.698471,1.90952,5.689526,2480.089019
0.234137 ,149.913044,26.241045,2.373744,42.538634,2610.048959
0.192831 ,147.804167,10.400266,3.128831,26.143265,2454.728735
0.194301 ,153.084713,11.187423,2.403703,6.01851,2127.632997
0.318625 ,143.568236,21.092388,2.682916,6.5789670000000005,2265.921554
0.193609 ,149.415525,16.854187,2.7777789999999998,6.490369,2744.46515
0.19653 ,156.189577,14.801196000000001,6.938046,5.229135,2584.786409
0.202577 ,153.78151,18.8013,2.137796,9.730869,2452.010294
0.189957 ,164.114748,10.165183,1.876624,6.17319,2656.539973
0.228378 ,161.584283,9.656320000000001,2.081213,5.528631,2627.468715
0.196014 ,148.91862,53.65658,16.515797,28.310614,2498.265687
0.216274 ,150.54045,21.969613,22.034952,17.157872,2172.028849
0.211074 ,148.193759,16.493817,4.130143,40.94915,2177.985318
0.193747 ,148.810015,8.627501,8.52299,11.373838,3107.705849
0.207293 ,161.133856,7.73163,2.910005,14.138581,2729.637626
0.211973 ,150.286302,16.307321,2.316251,16.417746,2762.895897
0.204078 ,162.016834,15.296184,5.804344,4.037448,2309.162314
0.217429 ,159.952156,18.806962,2.044743,45.664045,2306.420932
0.396938 ,154.770935,9.710374999999999,10.039384,8.594692,2226.578251
0.266988 ,155.104078,16.175782,2.497402,6.627327,1981.264825
0.236427 ,154.592739,15.534472,3.20527,17.695324,2150.359047
0.219408 ,160.35962,15.876009,2.144129,46.176005,2334.424151
0.239127 ,158.322352,9.103176,8.061762,5.860015,2222.313995
1.287542 ,156.116859,19.739831,2.564453,9.220922,2178.745508
0.218084 ,152.810627,15.156117,1.8445749999999999,22.649244,2313.832062
0.24342 ,160.140477,15.687333,6.706594,21.487023,2290.393793
0.204962 ,149.870471,8.021477,1.7795999999999998,6.196046,2272.842674
0.695589 ,20828.99833,34.292124,60.136783,44.095782,249702.080516
0.616838 ,21375.595598,36.52815,17.239643,43.553206,246057.956739
0.630609 ,20998.885418,38.349511,28.230445,26.832254,214721.298387
0.673954 ,21513.117607,51.100389,24.811758,52.472846,254546.896483
0.633534 ,23005.050723,37.453881,28.32634,27.783611,243324.739195
0.659326 ,23593.194667,49.116305,26.397218,41.513412,242533.201796
0.716471 ,23821.117709,86.126765,26.739513,33.237035,244471.454665
0.688938 ,23378.585728,64.988246,21.340721,78.274402,238875.1163
0.668264 ,23551.580687,76.827718,26.996699,28.371207,238849.507308
0.651725 ,24392.593858,37.445718,22.115055,126.200796,251913.429713
0.683342 ,22674.801217,38.801766,17.96844,34.279072,242489.479322
1.349262 ,24187.943291,54.285864,29.226838,76.213772,232025.115893
0.677605 ,21802.546717,48.465789,52.439065,51.623676,227478.320333
0.749822 ,24884.040023,45.85673,44.139906,73.647437,261839.70456
1.417767 ,22200.189648,43.343595,21.588741,93.647048,243932.401338
0.694708 ,26481.783232,48.796782,62.3199,158.1235,255243.077272
0.647487 ,21935.490034,54.845734,17.75974,89.520089,257826.36092
0.673968 ,25527.156807,42.206547,22.047372,74.387224,242094.956375
0.665613 ,22928.119846,26.904891,28.882728,39.69593,241321.632815
0.653464 ,23054.863572,39.74594,25.26037,126.042478,254279.550169
0.659147 ,21996.404662,39.702796,41.487648,64.570731,232797.088956
0.644351 ,21007.231999,39.050147,22.694238,61.21753,228542.935541
0.882131 ,24597.837813,43.398296,22.657322,52.758211,242726.433414
0.672555 ,21326.7278,56.340788,45.322871,46.582082,245813.335822
0.724584 ,25105.022,56.218156,15.746279,59.120274,238092.749814
0.702987 ,24773.350532,37.133521,27.349257,54.805946,244589.556338
0.660535 ,21392.896589,169.238186,31.234984,51.255212,246789.361084
1.12337 ,20567.243454,54.356786,35.861605,108.186969,248084.338979
0.729083 ,20983.885867,79.676435,35.020208,45.781801,252222.334144
0.735837 ,21025.132271,189.643775,21.293014,63.312112,238766.189133
0.352211 ,543.880306,20.736787,10.247125,30.263105,7672.372448
0.308593 ,596.784372,49.613805,30.315434,9.560038,7064.555497
0.31027 ,608.179598,57.20615,5.500834,10.196105,7300.859568
0.310927 ,517.431392,26.477058,5.9817029999999995,18.002522,6848.983569
0.303118 ,502.567179,16.047732,6.731079,15.121225,7898.051428
0.296035 ,556.333055,35.368058,9.132068,9.870135,7040.577401
0.310393 ,561.9878,18.587178,11.582111,17.447383,7218.692175
0.285396 ,523.562189,22.898957,5.988341,11.72526,6694.180559
0.279135 ,538.113493,48.399218,6.349912,12.490541,6461.744066
0.293831 ,556.409283,14.256128,9.969397,21.900256,7159.979614
0.310326 ,565.705404,12.773732,11.895255,15.32532,6851.622049
0.303161 ,537.368738,91.654328,6.640906,9.78821,7021.476322
0.278297 ,529.864435,15.965758,24.812476,13.410381,7034.615654
0.325513 ,562.61366,14.016601,6.191954,10.241512,8213.403571
0.324375 ,579.824028,20.370217,32.323096,15.564439,6978.44885
0.296917 ,536.900784,23.357709,21.98903,9.506357,6670.76785
0.300883 ,533.858117,27.262354,6.6888760000000005,10.165812,6037.576661
0.288804 ,525.263139,37.191699,6.72057,11.634242,6720.497679
0.280671 ,599.29237,26.885561,28.303663,35.859247,7232.261631
0.302133 ,631.599138,32.691891,27.383645,15.359299,7424.921767
0.28937 ,541.409109,17.832583,6.61787,26.397685,7425.108142
0.368379 ,549.106375,34.066141,5.307302,26.031524,6307.456144
0.282509 ,550.244115,19.5361,5.180989,21.183976,7145.24301
0.285822 ,607.966276,12.583913,6.524102,26.913749,6479.278486
0.283037 ,607.231837,12.941677,5.334054,10.996008,6841.572246
0.28832 ,493.019653,28.491361,6.116365,19.609573,7133.496951
0.317321 ,637.707109,31.747374,10.536011,21.041325,6840.873182
0.303358 ,632.245953,25.384856,23.937842,20.010697,6315.513561
0.313031 ,564.351487,21.262223,33.741901,10.209543,6372.06061
0.307646 ,608.20024,16.61996,6.060652,15.77019,6991.645702
0.467067 ,193.663852,13.393823,15.586181,11.900483,3565.501376
0.37224 ,245.435777,62.726176,4.622165,8.229806,3399.042486
0.408523 ,207.213879,16.035777,6.843021,11.795642,3489.532665
0.353327 ,198.594746,30.581223,8.006879,10.074298,3085.702024
0.37462 ,239.542038,26.433486,22.16783,10.401242,3381.04933
0.378285 ,225.787478,12.994109,5.408265,9.879216,3625.886749
0.354199 ,254.814293,22.995072,4.873744,12.855826,3478.987644
0.356511 ,238.789722,19.269683,6.285965,8.719109,3678.709298
0.353588 ,239.699863,67.575912,3.108896,24.660417,3091.709035
0.36519 ,235.166323,32.520105,4.321759,8.472569,3171.991234
0.362697 ,214.019001,21.814571,2.901545,10.155717,3164.81241
8.511803 ,215.246258,12.53221,4.185728,11.474788,3996.66191
0.345892 ,257.061889,23.598058,8.964322,10.046378,3817.575359
4.945663 ,222.974547,40.97196,10.109434,31.624124,3892.999262
0.437815 ,239.495558,64.153602,12.584187,10.058715,3724.190582
0.372286 ,194.387589,16.127954,3.081826,8.629122,3996.421325
0.331276 ,239.290174,27.301913,25.65781,11.413477,3890.101348
0.33635 ,217.023247,33.544506,9.819808,10.243878,3771.442078
0.370735 ,239.763563,19.033915,16.347138,17.782235,3495.567715
0.351305 ,232.820568,31.938487,14.113274,8.198054,3259.993191
0.345085 ,215.157099,13.960071,3.296369,10.382402,3170.252727
0.351687 ,220.435507,38.185602,2.510857,28.618325,3006.05842
0.39481 ,237.322119,59.817579,16.401117,10.574193,3216.586768
0.3709 ,252.343295,16.34051,3.094438,11.402579,3154.03948
0.344716 ,265.847256,26.115996,26.626096,14.993133,3197.496712
0.377689 ,232.971051,14.524862,3.062685,11.509829,3000.991935
0.359329 ,212.266408,47.851537,17.100034,22.663194,5967.202225
0.393095 ,216.364864,36.39931,7.470679,13.295773,5614.757052
0.398405 ,216.445048,58.248098,4.233914,13.935226,5447.463075
0.390474 ,208.661375,12.683922,4.571533,12.118124,5464.208843
0.979015 ,3734.350262,432.182438,45.946773,46572.135134,428607.851032
1.004201 ,3383.839423,265.204015,44.136402,35815.059375,374323.087418
1.053563 ,3432.37448,182.896248,36.339919,32847.121971,497254.373039
0.999829 ,3395.347915,292.469541,44.566918,1478.731083,285708.894945
1.087672 ,3406.826292,233.717412,42.627758,53056.832591,659575.117813
2.164238 ,3478.872247,214.167232,34.698849,67168.986534,567477.098279
1.071782 ,3414.966419,350.660446,57.022104,14678.440724,333758.511138
1.067026 ,3456.907263,281.169087,39.676436,20281.330814,446359.760123
1.012992 ,3617.909291,166.693151,40.305121,24951.65049,350340.129076
1.027693 ,3608.238447,163.936942,50.928924,19571.122244,290002.476499
1.111187 ,3412.094762,183.606627,38.65015,1145.492396,128007.855907
1.000987 ,3631.045775,283.501213,40.977813,40518.951676,432485.319449
1.047982 ,3516.409167,317.684341,40.785171,36165.516376,351880.174636
1.318949 ,3575.553814,237.594213,42.919284,15890.186329,356656.172713
0.972283 ,3475.01703,231.818104,42.209839,80327.824382,518652.203786
0.966732 ,3589.390119,232.975225,35.197187,15920.889392,268831.798619
1.039719 ,3525.322655,272.448955,80.225829,1179.803455,98112.269202
1.045125 ,3430.061848,303.824639,40.736035,87148.419247,829563.767694
1.115515 ,3051.262948,220.383308,116.72569,75782.249086,500360.123706
1.288651 ,3214.000464,224.09022,47.428532,80769.06811,875516.427282
1.072584 ,3101.600429,311.230912,44.247585,46914.674145,520040.67177
2.272563 ,3229.811968,278.020703,47.390003,2004.266868,194429.761588
0.993414 ,3521.67084,189.579626,50.07554,91139.865127,882560.083486
0.960028 ,3335.095223,220.917515,40.811162,29684.38142,337168.350445
1.065219 ,3315.745195,237.361869,47.33408,40017.478963,523091.295828
0.9944 ,3399.789595,188.869703,47.884558,2289.134684,195529.209182
0.991167 ,3077.066347,240.178596,40.818033,73316.259754,696914.75186
1.106739 ,3221.627451,274.140309,39.896867,24001.06355,349558.334009
1.030336 ,3087.752418,276.972316,66.335829,27846.954514,415088.261101
1.060001 ,3191.384371,192.063404,57.341573,56562.647751,720009.708083
0.279641 ,837.412809,23.833804,22.383519,15.009804,11501.923061
0.399185 ,884.655989,17.578048,25.374318,27.382727,10899.083705
0.293641 ,918.002797,29.211522,10.732843,23.709987,10280.184322
0.275277 ,935.858956,21.254946,10.815581,14.067237,13012.740002
0.304471 ,866.0418,28.363157,10.485514,34.112163,8713.827643
0.281073 ,785.885855,25.507317,11.641562,29.822503,8820.747623
0.602771 ,809.96483,14.140931,16.115745,17.810693,10051.717779
0.326146 ,801.360742,30.671512,9.033911,16.533758,8830.765661
0.303713 ,824.432848,24.464782,12.797155,19.176061,9140.420017
0.319952 ,852.634792,13.892036000000001,9.861375,31.460317,8766.012663
0.433839 ,860.842963,53.180055,21.182682,20.019647,9651.461546
0.361263 ,779.196642,15.34962,21.004216,31.135404,8704.925855
0.283044 ,920.676298,51.046856,10.032189,32.501388,9292.973513
0.299336 ,858.879192,15.73042,8.353747,68.231388,9457.06195
0.311125 ,1103.422237,73.059565,17.888583,21.027406,8688.091093
0.280705 ,855.502682,26.832297,11.870222,27.95245,10245.948441
0.28301 ,820.548674,11.75428,25.341001,22.852924,10715.557114
0.325819 ,826.210371,16.124621,11.073773,58.174876,9144.825629
0.324461 ,828.019421,14.551184,13.139613,22.125162,9849.743597
0.301776 ,824.308375,49.149442,12.19747,23.821694,9551.921974
0.321533 ,836.714983,19.884771,10.423907,36.398004,9705.698848
0.285493 ,813.615059,13.042091,19.0825,13.202089,9438.059861
0.314481 ,830.621721,18.57867,16.40893,19.470189,8819.058055
0.337892 ,818.238146,32.75078,13.308378,15.560917,9701.676681
0.436632 ,819.451985,21.341203,26.323264,33.829045,8699.838975
0.286068 ,861.208581,35.462206,21.598334,13.28459,9320.197473
0.287747 ,880.888782,16.436094,32.591971,20.130534,10050.919217
0.49348 ,936.407571,38.178851,17.264405,13.649291,10144.222337
0.312593 ,1067.461491,32.949054,16.840344,35.586946,9171.357832
0.309457 ,900.555287,25.135837,10.216785,23.355085,10677.917293
0.225478 ,39.221955,29.244204,1.23882,10.56352,1541.085175
0.212659 ,40.510995,19.305366,1.417378,5.62347,853.005706
0.220803 ,39.483208,24.134979,1.047756,12.827399,847.879649
0.215521 ,37.715935,40.345117,4.250083,7.653491,1321.654202
0.212168 ,38.405164,44.835527,1.074043,16.284683,1230.92431
0.714362 ,40.170343,42.15593,1.13798,29.263754,1297.507903
0.202764 ,37.978312,56.562409,1.037523,6.9956700000000005,831.58737
0.229215 ,37.691846,33.427422,1.322063,7.381096,846.634586
0.208974 ,43.736471,20.265516,1.36712,44.730162,1192.565929
0.197266 ,38.267082,15.853016,1.38406,6.130121,1085.70226
0.206281 ,40.11563,26.845174,1.232048,10.068663,1219.815707
0.197282 ,38.510273,41.454174,5.045298,10.911765,1252.548452
0.208741 ,38.630761,18.879695,4.837186,36.498615,1203.220345
0.208003 ,40.934314,18.252712,1.7622179999999998,33.591704,1143.469446
0.22701 ,39.097777,21.574547,1.231128,8.404212,829.611195
0.203753 ,37.78567,19.28705,1.733902,9.403353,1018.943613
0.219417 ,40.266686,14.057648,1.1288719999999999,13.080727,958.145144
0.235865 ,39.351442,19.467013,1.132905,14.220499,815.685324
0.322491 ,43.896685,24.983357,1.272504,20.137849,842.093568
0.204895 ,37.201478,48.943801,1.061606,12.164203,1160.738856
0.223515 ,41.981987,11.344774,0.995628,9.641863,1198.598129
0.244759 ,37.280036,22.217605,2.939003,12.679914,1082.530987
0.21333 ,41.488119,22.164661,1.102736,8.47192,1063.135368
0.255018 ,59.565587,26.310389,1.039019,6.574786,1191.76061
0.226139 ,49.767632,10.268343,1.213212,10.960714,1202.465948
0.198169 ,35.996633,26.009716,1.10654,8.173503,873.017065
0.21897 ,41.849461,22.650723,1.9950139999999998,33.929208,952.64834
0.363631 ,37.414728,23.818458,1.306496,12.702493,1045.233534
0.243335 ,41.955432,18.12136,1.205726,18.286755,896.823627
0.257181 ,42.071976,16.492041,1.330745,6.299977,1226.279504
0.565528 ,1006.775605,352.255538,15.471736,119.302015,14427.461134
5.633785 ,1073.400175,349.596945,16.95052,115.65751,14741.399094
0.655129 ,1009.995774,220.727424,9.283472,137.954824,16610.209448
0.627187 ,1019.192859,223.272942,5.196158,125.88132,16615.920705
0.595776 ,926.697444,209.375835,5.51605,128.247733,15390.995953
0.578352 ,990.701296,503.788027,6.767801,136.567809,15069.712779
0.596654 ,1109.585681,400.421794,8.481214,138.685736,15536.384813
0.602331 ,1009.981994,263.349068,22.155435,140.733617,15591.749776
0.588671 ,965.843758,301.411213,16.599328,142.317915,14534.107291
0.58349 ,968.984883,253.923571,24.615151,146.545662,13709.729221
4.6681989999999995 ,956.249762,337.364419,9.993028,222.056713,15247.900623
0.662502 ,1128.488539,217.696601,6.607492,138.250136,13252.763861
0.563254 ,1066.836637,341.946305,17.818372,132.717794,13362.127825
0.570915 ,991.65208,530.86772,12.862013,136.714023,18397.181264
0.612082 ,1022.205613,409.929205,29.551162,142.930657,16649.581246
0.612589 ,1111.085047,310.513179,5.465967,139.08803,17361.137433
0.636349 ,1080.479893,399.809669,5.66866,143.232764,18008.010782
11.81797 ,1079.052743,282.433094,35.293849,156.707805,17659.858761
0.601596 ,949.548813,421.313386,28.854757,118.135471,17759.170707
0.546474 ,1066.883482,353.170314,14.418663,129.167137,17835.741434
0.606283 ,1039.81419,252.105071,5.677534,134.150888,13382.39
0.557795 ,1043.518678,434.845705,15.647657,151.645773,17031.460568
0.647272 ,967.543896,236.579802,9.482243,170.105497,17383.979082
0.613792 ,958.541657,362.844048,28.33679,146.871141,19101.476988
0.565003 ,972.649506,313.473285,27.678984,128.055572,17119.444719
0.71884 ,1004.47899,265.825666,20.147922,139.124331,13714.468218
0.581027 ,1004.951351,282.767009,15.768557,133.38031,13820.795203
1.282517 ,975.115373,281.303781,44.598694,131.611574,14922.392703
0.569791 ,944.84171,422.874373,26.798092,129.313903,15229.431441
0.586597 ,1029.583039,240.985561,5.225428,119.980803,15070.556289
0.365942 ,11.653311,31.683117,0.677619,3.635308,328.352134
0.288641 ,10.126791,10.973767,0.442256,1.9113609999999999,438.965315
0.284383 ,10.142706,33.020734,0.498089,7.23177,449.851931
0.237658 ,7.610629,11.102619,0.592162,2.943566,345.498405
0.281682 ,7.680594,9.909758,0.480835,1.5556320000000001,524.085496
0.167313 ,7.028297,40.525586,0.896034,3.94372,421.249985
0.307113 ,9.134483,25.071304,0.476024,9.805079,506.532425
0.277966 ,11.946015,15.050658,0.463074,1.57202,617.416226
0.394554 ,14.148845,31.123569,0.494327,3.155641,517.979361
0.378127 ,10.268973,20.072047,0.496193,1.549561,330.355462
0.217028 ,13.194016,18.079148,0.509851,1.58551,466.421964
0.185843 ,10.112211,28.305105,0.95226,1.6834449999999999,482.59531
0.343098 ,13.194532,27.097383,0.707811,1.573086,374.147253
0.322637 ,7.727704,9.840022,0.474799,8.874931,412.730377
0.218854 ,16.993002,9.921816,0.471383,1.522553,474.392743
0.256155 ,9.270813,12.777978,0.975652,1.659127,553.838725
0.286876 ,13.78166,28.136917,0.663386,1.775504,713.129226
0.281833 ,12.14921,16.848469,0.515657,2.499477,655.373891
0.237279 ,9.570659,27.630869,0.495498,1.54861,716.041545
0.3021 ,9.988314,10.522818000000001,0.577069,2.35487,323.913836
0.267061 ,9.266132,9.887666,0.504815,1.545941,441.704799
1.8616139999999999 ,7.797772,17.325667,0.464231,2.955146,436.898986
0.267862 ,7.684351,9.422018,0.431071,2.7683910000000003,360.34301
0.321817 ,7.732206,9.436848,0.567264,1.587889,473.166747
0.282129 ,7.838194,9.549588,0.758297,16.934043,418.349721
0.324768 ,8.074526,14.461739,0.496994,1.660666,386.876902
0.414432 ,9.577405,15.785913,0.43706,1.618722,332.951289
0.348358 ,7.881058,10.850509,0.702784,1.587418,683.001884
0.279529 ,9.03059,9.639766999999999,0.435445,1.998418,636.2824
0.278861 ,8.077878,10.427021,0.757676,1.508305,706.684864
2.5425370000000003 ,79430.811451,6966.622243,332.599958,46806.296346,1513955.160483
4.534577 ,75906.70248,7290.673117,438.873553,44777.454152,1542622.1805
1.707222 ,76849.076343,6074.134203,366.449919,45670.741378,1537306.623993
1.972725 ,88537.406584,6883.972457,351.874548,46280.076007,1494999.892637
1.9126699999999999 ,86753.475486,5967.455479,448.010256,47874.397276,1547605.335915
1.736338 ,83636.818393,6481.218243,479.180019,45434.593775,1551350.068169
1.720158 ,84075.412756,7110.57305,528.19759,45402.267065,1533170.030198
2.069489 ,106246.187614,6583.648799,594.502925,46113.151479,1523851.65938
1.767379 ,92245.442061,5865.44164,408.229147,44189.964547,1496917.231764
1.8454199999999998 ,93852.930465,6420.243811,399.799636,44946.009092,1500505.905792
1.772424 ,93593.684302,6838.6032,473.440025,47831.845012,1465549.438951
1.73395 ,94121.44959,6872.906198,424.359915,47541.865077,1469723.310754
1.860456 ,91023.470799,6792.588143,381.789453,46187.899134,1482111.456514
