RandF,AdaBoost,XGBoost,LogitBoost,Bagging,CAWPE-S
5692.951763 ,7193.316788,30586.822863,46514.382076,30342.450781,214721.298387
7026.304728 ,7123.662042,31310.358284,48212.905046,31440.906851,254546.896483
5883.735261 ,7328.290053,31343.19844,46691.799811,31120.129421,243324.739195
5823.88457 ,7316.552616,30521.016944,50697.816855,30546.994217,242533.201796
6584.719507 ,7857.764728,31358.592492,46312.236995,32416.611051,244471.454665
6413.135186 ,7738.705996,33459.250535,47858.536801,32027.035435,238875.1163
6182.883694 ,7747.797849,33280.064023,45991.56698,32752.73493,238849.507308
5955.760985 ,7711.120327,33190.284347,46594.980582,32127.153756,251913.429713
5203.350753 ,7613.766551,32095.268261,45281.009792,31744.72242,242489.479322
6340.245947 ,7270.128896,32076.340526,49507.061729,33341.803136,232025.115893
5155.419142 ,7294.093367,31891.038933,46543.982274,30240.463937,227478.320333
5740.509765 ,7388.051631,32038.740474,46803.98284,31293.530878,261839.70456
5626.475692 ,7106.94983,32098.206012,44025.19349,30632.78105,243932.401338
4828.45432 ,7064.00864,31215.802989,44469.059803,29581.143159,255243.077272
5721.263769 ,7233.211596,31252.448625,46844.180565,32290.005294,257826.36092
6951.143071 ,7272.936028,31352.029068,45225.956128,33282.250707,242094.956375
5022.62001 ,7037.724393,31348.439432,39928.444748,30072.551168,241321.632815
5996.32589 ,7161.610353,29911.131549,44533.595503,32282.446056,254279.550169
6297.413433 ,7869.36791,29972.272699,42754.971323,32173.300991,232797.088956
6575.749878 ,8078.82209,30698.700474,42974.972307,32592.884085,228542.935541
5793.940903 ,7951.760928,29800.502797,47102.560687,30562.003173,242726.433414
6405.872215 ,7932.074509,29710.024778,42367.38535,32342.19613,245813.335822
6141.53494 ,7992.148532,29516.648827,44707.905682,33855.56776,238092.749814
4774.251345 ,7953.754164,29512.222108,43510.764584,27213.1896,244589.556338
6518.317533 ,8017.672117,32725.731117,43571.293766,32342.595198,246789.361084
5806.769744 ,7957.350282,32744.619451,44186.733659,32417.007753,248084.338979
5664.34561 ,7999.629183,32732.228839,42918.584886,31815.342858,252222.334144
5569.679641 ,8068.058585,32753.039641,42619.102363,31914.428915,238766.189133
260.953811 ,217.175553,2512.785102,4164.916555,369.416924,7672.372448
277.443014 ,225.997832,2637.814139,4014.157493,402.958127,7064.555497
272.543933 ,288.427593,2636.218292,3597.008938,486.648398,7300.859568
309.771602 ,254.913036,2832.41843,3627.590755,504.4589,6848.983569
306.650157 ,275.147516,2733.279671,3615.544374,491.845342,7898.051428
294.06193 ,253.968283,2780.022442,3537.76634,471.57173,7040.577401
284.302556 ,277.027019,2553.193045,3536.408798,468.201598,7218.692175
296.100275 ,259.667702,2582.375404,3528.617387,502.859831,6694.180559
330.33209 ,293.910139,2759.124681,3739.964229,557.537577,6461.744066
300.958772 ,245.109049,2455.630354,3687.441711,353.87377,7159.979614
305.336021 ,256.000418,2647.131879,3727.019055,438.309756,6851.622049
294.684946 ,213.935836,2659.750303,3761.585716,401.272823,7021.476322
297.543537 ,279.51691,2530.833455,3748.366924,401.058904,7034.615654
276.561002 ,257.822901,2489.985477,3822.186901,402.086886,8213.403571
294.598042 ,303.945155,2587.814324,3779.357697,418.850452,6978.44885
289.503788 ,272.92723,2364.787285,3818.44715,440.33698,6670.76785
320.709712 ,284.199911,2547.653539,3796.829664,452.504646,6037.576661
300.565053 ,253.470907,2509.512383,3798.617923,418.756253,6720.497679
297.999586 ,267.976869,2516.654338,3749.102437,424.096217,7232.261631
303.283883 ,263.124369,2653.539938,3749.753128,469.660885,7424.921767
310.838407 ,255.259862,2733.515639,3721.366576,485.051332,7425.108142
314.522879 ,256.088397,2402.653695,3711.050919,461.854853,6307.456144
301.824714 ,273.205571,2293.468235,3609.727635,392.403787,7145.24301
319.054522 ,266.167931,2506.950522,3701.079611,459.330583,6479.278486
309.598263 ,257.675796,2292.282638,3831.117833,405.40482,6841.572246
281.513024 ,280.171682,2454.974662,3819.564558,444.318469,7133.496951
253.909553 ,237.766619,2212.223992,4283.942815,444.16149,6840.873182
265.26445 ,244.862851,2314.57304,3819.359299,404.482363,6315.513561
284.776116 ,245.947679,2561.237392,4277.105028,443.725886,6372.06061
252.968599 ,244.26719,2284.955853,4260.428245,379.681856,6991.645702
529.245478 ,206.988732,2056.972349,3062.288182,472.303228,3565.501376
525.926615 ,226.362276,2036.110793,4009.883503,471.15382,3399.042486
605.627021 ,223.163961,2046.070901,4006.65165,486.119306,3489.532665
627.832237 ,218.497792,2048.765489,3791.792677,509.878829,3085.702024
601.372343 ,246.098485,2012.141092,3775.125247,503.410872,3381.04933
618.327366 ,253.715626,1970.635794,3635.164301,513.438978,3625.886749
573.363515 ,238.61488,1940.632069,3835.752546,483.421219,3478.987644
561.817095 ,266.129225,1994.584319,3881.545625,416.068165,3678.709298
587.969942 ,245.286565,1986.236181,3937.843448,457.909238,3091.709035
578.762068 ,250.48498,1988.067447,3702.592473,627.656703,3171.991234
589.65059 ,234.431264,2019.357716,3980.883428,496.053989,3164.81241
592.041596 ,247.552246,2018.784292,3969.373946,650.565766,3996.66191
595.371923 ,242.002385,1947.677434,3888.985592,565.606563,3817.575359
563.804957 ,203.185603,1958.814929,3954.803137,646.446032,3892.999262
596.705385 ,245.51507,1927.504815,3348.866606,652.755036,3724.190582
575.251897 ,235.487143,1907.504306,3541.836265,552.717625,3996.421325
579.174844 ,238.123157,1908.952049,3338.981265,558.958638,3890.101348
585.991707 ,232.672766,1772.130775,3335.644861,616.944095,3771.442078
617.832901 ,263.189732,1963.896693,3882.3266,614.165981,3495.567715
595.209759 ,220.907252,1985.132529,4018.425839,489.737171,3259.993191
562.967889 ,238.995251,1954.13974,3775.935436,589.241414,3170.252727
598.520359 ,288.017762,2011.441044,4128.099197,472.065044,3006.05842
629.354214 ,250.817111,2025.369782,3744.892308,472.264019,3216.586768
656.908465 ,225.649378,1995.16478,3715.631885,474.638483,3154.03948
631.730189 ,233.130032,2043.715157,3749.012948,470.504782,3197.496712
592.967133 ,242.765357,2020.605575,3701.120307,498.200385,3000.991935
631.047996 ,239.268278,2062.456702,3490.30765,563.469845,5967.202225
583.803335 ,251.183058,1964.007455,3846.910893,497.423065,5614.757052
600.940208 ,221.179106,1978.5981,4108.181419,464.487004,5447.463075
584.513622 ,221.371709,1915.398245,3197.063434,508.594075,5464.208843
3192.898592 ,32.001365,29975.541547,92183.567326,5326.253665,428607.851032
3235.129059 ,109.60281,29791.770872,90994.071501,5420.918011,374323.087418
3158.994874 ,24.313326,29258.545836,92411.209139,5348.027435,497254.373039
3744.663822 ,38.044111,30142.350681,91797.440699,5326.448289,285708.894945
4030.020224 ,51.795738,29094.197025,92035.971517,5287.936321,659575.117813
3735.427258 ,43.101793,28371.125249,93245.010079,5358.440019,567477.098279
3650.020721 ,44.401905,28898.539239,95586.789741,5387.144918,333758.511138
3642.795174 ,63.066296,29641.558142,91958.759837,5306.473993,446359.760123
3836.875624 ,54.065304,29472.5552,92261.447206,5313.322553,350340.129076
3851.104608 ,67.139179,29759.507551,91913.483099,5475.336782,290002.476499
3901.823309 ,111.801153,29580.717096,91928.974526,5418.362459,128007.855907
3735.177867 ,75.90669,29913.004163,87237.466357,5463.961864,432485.319449
3910.069032 ,65.810268,27903.151614,86476.294821,5614.268859,351880.174636
3705.572083 ,77.39173,27114.664759,89832.378564,5469.239664,356656.172713
3708.780273 ,72.332621,28747.512605,88378.455284,5579.894948,518652.203786
3805.784902 ,82.482803,28938.915419,87137.564475,5721.803785,268831.798619
3323.810334 ,79.227195,29712.323217,90062.480283,5652.98899,98112.269202
3134.331465 ,137.192306,27542.664368,91768.764168,5611.899953,829563.767694
3347.285432 ,96.457275,26721.217015,90660.041145,5446.535487,500360.123706
3117.883858 ,102.982335,27100.678397,91212.297382,5481.877042,875516.427282
3653.336225 ,45.169504,28886.868875,90852.685183,5573.079977,520040.67177
3768.159521 ,110.504386,28893.195873,91090.575736,5611.09935,194429.761588
3468.518747 ,42.757131,28435.926378,92536.168326,5632.182382,882560.083486
3529.289645 ,46.540713,28570.785153,90815.774231,5471.486005,337168.350445
3605.896271 ,74.687899,28796.377983,89400.093386,5152.77105,523091.295828
3622.628153 ,85.357581,29678.303264,92933.35989,5132.701283,195529.209182
3652.707554 ,65.026604,29346.090356,90338.303659,5321.619136,696914.75186
3656.281768 ,51.85894,28803.856805,91204.085129,5233.036309,349558.334009
3660.620007 ,96.651435,28732.425353,87128.099035,5238.495706,415088.261101
3172.725179 ,62.171737,28242.25786,83126.41453,5146.106413,720009.708083
387.274529 ,656.080818,1574.199273,5788.395718,711.801357,11501.923061
405.506283 ,633.606842,1585.514349,5909.113104,754.891403,10899.083705
470.540218 ,659.178208,1704.176356,5616.040755,749.292715,10280.184322
441.418286 ,636.761729,1581.758387,5829.564141,740.30102,13012.740002
458.710023 ,605.675714,1601.911405,5797.172821,741.425856,8713.827643
480.402535 ,622.261432,1655.410343,5633.068672,760.381834,8820.747623
420.280793 ,661.527342,1513.490782,5421.439377,616.606878,10051.717779
434.959398 ,637.739921,1555.630352,5577.624045,754.020127,8830.765661
481.37987 ,614.280879,1604.437471,5618.967876,689.098646,9140.420017
504.450924 ,635.6534,1819.554935,5498.22862,804.828129,8766.012663
508.423655 ,625.378935,1699.461979,5569.687198,717.170693,9651.461546
387.939244 ,647.277885,1472.147001,5713.970164,667.979753,8704.925855
475.564369 ,638.891236,1555.721053,5862.253865,747.800079,9292.973513
411.994736 ,596.459703,1519.304114,5638.862831,662.716997,9457.06195
435.949534 ,610.456102,1525.063958,5542.083642,719.577268,8688.091093
431.167906 ,640.625358,1628.498194,5651.874203,744.878266,10245.948441
441.211537 ,623.362608,1671.72554,5608.894126,728.004695,10715.557114
446.908227 ,630.909193,1627.872824,5645.510651,664.878216,9144.825629
463.813943 ,627.509583,1626.370949,5577.133378,725.698513,9849.743597
390.964473 ,634.271962,1570.714872,5425.784593,743.954659,9551.921974
387.746089 ,655.795164,1534.637912,5237.838866,732.971066,9705.698848
367.684659 ,623.913744,1387.233676,5231.704199,649.449142,9438.059861
404.75003 ,583.952988,1735.064621,5277.072201,729.461765,8819.058055
433.45061 ,559.313545,1682.642333,5360.774964,804.911215,9701.676681
419.258433 ,653.66061,1660.878992,5240.520943,922.763359,8699.838975
411.288438 ,663.245649,1705.347189,5055.509186,790.190362,9320.197473
424.682033 ,627.829489,1651.837951,5048.206326,801.051842,10050.919217
409.055116 ,645.82959,1625.087779,4967.729586,792.850986,10144.222337
423.008796 ,631.466017,1691.951073,4810.345338,822.788959,9171.357832
392.368065 ,626.383334,1853.038261,5124.131652,830.002532,10677.917293
65.529705 ,41.664598,389.328082,1228.617348,61.56249,1541.085175
55.467997 ,131.025894,383.166427,802.789288,79.462902,853.005706
52.281821 ,49.861243,499.172153,833.843675,89.125103,847.879649
74.356356 ,53.801716,451.355903,849.738892,72.951933,1321.654202
58.87003 ,55.175147,444.104296,838.889853,69.552199,1230.92431
66.825853 ,66.020746,510.822546,837.559598,116.180406,1297.507903
131.904706 ,130.648783,410.201978,822.7817,207.503509,831.58737
117.806777 ,83.006367,530.90444,857.614989,94.167326,846.634586
148.274756 ,71.335651,435.801343,827.768041,69.36821,1192.565929
155.050673 ,39.075792,404.764898,826.497976,80.878624,1085.70226
119.902358 ,45.341525,453.655026,845.184402,56.512344,1219.815707
211.19483 ,51.072592,629.416432,824.512727,55.334597,1252.548452
86.563996 ,41.380191,513.238788,835.408043,114.756945,1203.220345
132.322275 ,113.106339,576.554005,835.210901,108.656539,1143.469446
51.844398 ,110.711729,427.333978,813.563049,88.711185,829.611195
145.106265 ,91.53763000000001,439.0224,836.30922,117.562659,1018.943613
107.307753 ,147.189596,553.4877,848.041122,111.512997,958.145144
111.460569 ,88.329644,487.445554,846.88938,138.403537,815.685324
110.897468 ,147.545742,446.459695,844.560243,96.299031,842.093568
166.279416 ,117.683021,425.704223,837.144029,91.184656,1160.738856
197.393939 ,49.689616,396.68507,946.216084,60.934887,1198.598129
181.076242 ,211.616302,442.342615,860.854541,163.793069,1082.530987
77.788705 ,74.759725,439.197155,892.438228,160.58588,1063.135368
54.891421 ,99.66884,443.570208,889.144295,164.637919,1191.76061
139.88047 ,48.183852,443.07557,890.449535,176.309582,1202.465948
192.426283 ,103.901558,417.153552,848.171367,90.150729,873.017065
73.790524 ,138.413884,479.70101,905.265575,72.614082,952.64834
103.605036 ,38.393349,438.42085,870.579453,91.126035,1045.233534
90.930415 ,47.574098,436.994463,840.472047,73.200677,896.823627
69.567931 ,54.486541,464.63293,739.629301,72.726052,1226.279504
616.179152 ,31.960933,7505.166841,18316.765331,768.466937,14427.461134
615.730425 ,79.21519,8362.784738,18552.60507,807.945946,14741.399094
669.720463 ,37.190984,8319.365372,17750.030639,773.914912,16610.209448
686.080242 ,45.753893,8164.800543,19335.313978,1082.457391,16615.920705
636.828888 ,44.184577,8313.578577,18865.4618,1038.474851,15390.995953
634.003809 ,130.071518,8313.720666,19214.929848,1079.642216,15069.712779
567.728818 ,39.688517,8409.424435,20072.472287,897.304394,15536.384813
628.625737 ,26.175108,8029.736998,19287.852148,1080.219059,15591.749776
608.711708 ,62.852732,8460.133611,19712.892982,1021.987445,14534.107291
598.648199 ,39.742914,7672.893395,19312.337527,413.55501,13709.729221
631.018234 ,56.755973,7746.365138,19027.396062,524.520399,15247.900623
689.239557 ,20.464374,7288.909799,19043.572393,553.837408,13252.763861
663.830093 ,52.282209,8029.249183,19575.075684,496.061752,13362.127825
695.147766 ,42.482139,8284.032145,18837.199143,521.43539,18397.181264
707.320864 ,78.273309,8240.782242,19425.791691,474.806383,16649.581246
625.512503 ,46.651459,8503.703753,19855.626045,539.31346,17361.137433
723.48682 ,34.530592,7947.611759,18854.960351,504.473865,18008.010782
632.962626 ,10.458895,8482.845969,19013.936712,492.166191,17659.858761
612.261433 ,40.78619,8378.403757,18880.912976,455.052496,17759.170707
764.233615 ,38.828625,8520.302383,19350.12905,467.588484,17835.741434
768.263611 ,38.749602,8060.243486,18405.989536,477.309648,13382.39
620.739313 ,63.131505,7836.402845,19480.466414,515.91511,17031.460568
798.621654 ,20.241917,8087.789348,18904.312675,497.008312,17383.979082
645.02811 ,33.320558,7964.719618,19912.287393,488.603031,19101.476988
813.738807 ,54.140285,8122.53553,18817.951597,478.091065,17119.444719
662.513755 ,48.704154,8020.054941,18388.174006,516.769612,13714.468218
633.304946 ,48.091202,7813.618967,18548.979711,525.759341,13820.795203
622.343888 ,42.088781,7892.006806,18380.542301,444.550321,14922.392703
633.073741 ,31.064414,8070.633919,18019.855844,442.360654,15229.431441
545.112077 ,54.969318,7909.886206,17351.429697,441.922715,15070.556289
26.916911 ,14.90966,301.881256,161.950486,51.253472,328.352134
26.729638 ,14.28787,264.331749,180.807141,22.094508,438.965315
48.742328 ,18.252627,294.049746,166.727881,85.340602,449.851931
54.322044 ,22.161886,271.151788,173.127021,59.868814,345.498405
79.062812 ,36.274659,271.901746,174.076449,63.714284,524.085496
43.044851 ,18.215234,288.497468,171.674486,39.449885,421.249985
68.281038 ,43.349219,266.126244,154.271988,57.752908,506.532425
59.926454 ,73.58587,245.990236,166.719609,60.360834,617.416226
86.411137 ,42.07303,306.031255,173.011666,86.378533,517.979361
44.800251 ,11.800842,285.847667,160.572466,91.810922,330.355462
91.026768 ,35.989705,279.588483,182.341072,68.502182,466.421964
59.94612 ,22.555567,274.10514,148.295627,70.964053,482.59531
55.029101 ,34.507096,268.435771,164.140153,63.437986,374.147253
106.099464 ,23.379917,299.096963,190.092227,49.465555,412.730377
170.510821 ,38.083891,308.715823,159.875472,53.428207,474.392743
139.246751 ,107.30626,267.182181,193.318637,83.895441,553.838725
72.221599 ,48.382935,277.109978,171.978708,76.331646,713.129226
119.485844 ,21.40688,296.900748,156.072039,66.10151,655.373891
145.268236 ,73.540728,284.231077,183.742822,58.394993,716.041545
97.314595 ,35.37574,299.15421,152.429755,78.09505,323.913836
91.869102 ,15.591787,312.710042,151.174759,52.89339,441.704799
114.371344 ,30.651756,300.997929,151.188474,67.299973,436.898986
163.700659 ,23.501622,300.859983,145.431709,51.278839,360.34301
93.001645 ,30.340253,287.201122,157.288421,38.760974,473.166747
34.61084 ,70.996716,290.311022,156.048042,89.816051,418.349721
233.308219 ,26.892516,284.342936,174.827108,97.280789,386.876902
43.992261 ,23.908734,298.333496,160.81699,67.973622,332.951289
27.684875 ,37.394389,276.265013,160.494245,18.37702,683.001884
38.587772 ,19.976818,275.482371,179.111914,47.859681,636.2824
26.256973 ,33.362201,281.58608,164.271392,18.016468,706.684864
32909.545745 ,36.267533,642316.033291,2803312.12016,40025.39168,1513955.160483
34666.081114 ,33.519504,633071.364388,2762707.705952,39989.706772,1542622.1805
32931.885302 ,42.993105,671983.556332,2803932.747382,41391.121596,1537306.623993
31256.087487 ,52.392149,654318.322756,2772055.013931,39555.121523,1494999.892637
31251.111089 ,52.377911,652779.482134,2767738.374132,39851.236676,1547605.335915
30839.576373 ,73.997457,699458.039693,2742864.49968,40113.299281,1551350.068169
34021.011771 ,42.906478,696445.739389,2665734.340153,40298.048664,1533170.030198
27221.554521 ,107.830927,704355.414699,2656725.969341,40298.270557,1523851.65938
27653.304034 ,127.728196,700797.463281,2675461.072588,40913.911146,1496917.231764
27860.475754 ,73.44161,702159.710052,2618043.61026,40846.269893,1500505.905792
28380.659123 ,107.963793,721878.105325,2637109.897447,40044.631259,1465549.438951
27639.339037 ,80.789952,700314.458684,2728766.221263,35286.40365,1469723.310754
